==18698== NVPROF is profiling process 18698, command: ./NeuralNet -s 1
==18698== Warning: Profiling results might be incorrect with current version of nvcc compiler used to compile cuda app. Compile with nvcc compiler 9.0 or later version to get correct profiling results. Ignore this warning if code is already compiled with the recommended nvcc version 
==18698== Some kernel(s) will be replayed on device 2 in order to collect all events/metrics.
==18698== Profiling application: ./NeuralNet -s 1
==18698== Profiling result:
==18698== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"nvlink_total_write_data_transmitted","NVLink Total Write Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"nvlink_user_write_data_transmitted","NVLink User Write Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"nvlink_transmit_throughput","NVLink Transmit Throughput",167.423470MB/s,185.329421MB/s,180.637150MB/s
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"nvlink_receive_throughput","NVLink Receive Throughput",111.615646MB/s,123.552947MB/s,120.424664MB/s
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"nvlink_total_response_data_received","NVLink Total Response Data Received",0,0,0
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"nvlink_user_response_data_received","NVLink User Response Data Received",0,0,0
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"flop_count_hp_add","Floating Point Operations(Half Precision Add)",0,0,0
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"flop_count_hp_mul","Floating Point Operation(Half Precision Mul)",0,0,0
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"flop_count_hp_fma","Floating Point Operations(Half Precision FMA)",0,0,0
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"inst_fp_16","HP Instructions(Half)",0,0,0
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"ipc","Executed IPC",0.019009,0.023101,0.020997
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"issued_ipc","Issued IPC",0.019840,0.024456,0.022307
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"issue_slot_utilization","Issue Slot Utilization",0.903422%,1.113634%,1.015760%
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"sm_efficiency","Multiprocessor Activity",5.323535%,6.230778%,5.822301%
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"achieved_occupancy","Achieved Occupancy",0.015625,0.015625,0.015625
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",0.018068,0.022273,0.020354
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"shared_utilization","Shared Memory Utilization","Idle (0)","Idle (0)","Idle (0)"
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"l2_utilization","L2 Cache Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"tex_utilization","Unified Cache Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"ldst_fu_utilization","Load/Store Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"cf_fu_utilization","Control-Flow Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"tex_fu_utilization","Texture Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"special_fu_utilization","Special Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"half_precision_fu_utilization","Half-Precision Function Unit Utilization","Idle (0)","Idle (0)","Idle (0)"
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"single_precision_fu_utilization","Single-Precision Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"double_precision_fu_utilization","Double-Precision Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"flop_hp_efficiency","FLOP Efficiency(Peak Half)",0.000000%,0.000000%,0.000000%
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"flop_sp_efficiency","FLOP Efficiency(Peak Single)",0.001563%,0.005074%,0.003225%
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"flop_dp_efficiency","FLOP Efficiency(Peak Double)",0.003821%,0.012403%,0.007883%
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"sysmem_read_utilization","System Memory Read Utilization","Idle (0)","Idle (0)","Idle (0)"
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"sysmem_write_utilization","System Memory Write Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"pcie_total_data_transmitted","PCIe Total Data Transmitted",0,512,214
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"pcie_total_data_received","PCIe Total Data Received",0,512,107
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"inst_executed_global_loads","Warp level instructions for global loads",20,20,20
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"inst_executed_local_loads","Warp level instructions for local loads",0,0,0
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"inst_executed_shared_loads","Warp level instructions for shared loads",0,0,0
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"inst_executed_surface_loads","Warp level instructions for surface loads",0,0,0
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"inst_executed_global_stores","Warp level instructions for global stores",20,20,20
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"inst_executed_local_stores","Warp level instructions for local stores",0,0,0
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"inst_executed_shared_stores","Warp level instructions for shared stores",0,0,0
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"inst_executed_surface_stores","Warp level instructions for surface stores",0,0,0
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"inst_executed_global_atomics","Warp level instructions for global atom and atom cas",0,0,0
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"inst_executed_global_reductions","Warp level instructions for global reductions",0,0,0
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"inst_executed_surface_atomics","Warp level instructions for surface atom and atom cas",0,0,0
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"inst_executed_surface_reductions","Warp level instructions for surface reductions",0,0,0
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"inst_executed_shared_atomics","Warp level shared instructions for atom and atom CAS",0,0,0
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"inst_executed_tex_ops","Warp level instructions for texture",0,0,0
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"l2_global_load_bytes","Bytes read from L2 for misses in Unified Cache for global loads",1280,2720,2000
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"l2_local_load_bytes","Bytes read from L2 for misses in Unified Cache for local loads",0,0,0
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"l2_surface_load_bytes","Bytes read from L2 for misses in Unified Cache for surface loads",0,0,0
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"dram_read_bytes","Total bytes read from DRAM to L2 cache",1216,2848,2061
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"dram_write_bytes","Total bytes written from L2 cache to DRAM",1152,6016,3286
